customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
SYN-002756,Female,0,No,No,0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,68.78,84.12,Yes
SYN-002757,Male,0,Yes,No,13,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,70.59,805.35,No
SYN-002758,Male,0,Yes,No,64,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),78.76,5152.85,No
SYN-002759,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),115.5,6671.22,No
SYN-002760,Male,1,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),97.51,2598.85,No
SYN-002761,Female,0,Yes,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.55,1399.55,No
SYN-002762,Female,0,No,Yes,63,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.25,6239.28,No
SYN-002763,Female,1,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),92.61,0.0,No
SYN-002764,Male,1,Yes,No,58,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.21,4508.67,No
SYN-002765,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,110.55,6838.62,No
SYN-002766,Male,0,No,No,19,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,83.5,1400.46,No
SYN-002767,Female,0,No,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,109.77,5898.99,No
SYN-002768,Female,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,110.01,813.72,Yes
SYN-002769,Male,0,Yes,No,12,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,74.23,1011.06,No
SYN-002770,Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,107.16,4171.86,No
SYN-002771,Male,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.59,1010.12,No
SYN-002772,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),118.52,8597.72,No
SYN-002773,Male,0,Yes,No,42,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),83.93,3565.39,No
SYN-002774,Male,0,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,78.08,4275.85,Yes
SYN-002775,Male,1,No,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,1436.48,Yes
SYN-002776,Male,0,No,Yes,44,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.64,4170.58,Yes
SYN-002777,Male,0,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,30.41,947.92,No
SYN-002778,Female,0,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),82.08,5408.83,No
SYN-002779,Male,0,No,Yes,72,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),60.26,4351.35,No
SYN-002780,Male,0,No,No,11,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,55.65,529.79,Yes
SYN-002781,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),94.73,5677.5,No
SYN-002782,Female,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),27.6,963.04,No
SYN-002783,Female,0,No,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,46.81,3400.75,No
SYN-002784,Male,0,Yes,Yes,36,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.42,3129.9,No
SYN-002785,Female,0,No,No,16,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,43.96,691.44,Yes
SYN-002786,Male,1,No,Yes,11,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,48.13,444.6,Yes
SYN-002787,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,220.71,No
SYN-002788,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.75,26.53,No
SYN-002789,Male,1,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.76,3151.66,Yes
SYN-002790,Female,0,Yes,Yes,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,53.35,134.69,Yes
SYN-002791,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,75.3,767.72,Yes
SYN-002792,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.65,250.87,Yes
SYN-002793,Female,0,Yes,Yes,68,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),101.52,6899.19,No
SYN-002794,Male,0,No,No,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,89.0,5094.02,No
SYN-002795,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.74,0.0,Yes
SYN-002796,Male,1,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),84.14,1226.17,Yes
SYN-002797,Female,1,No,No,0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.23,90.22,No
SYN-002798,Male,0,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,77.6,5772.33,No
SYN-002799,Female,0,No,No,38,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),92.31,3623.11,Yes
SYN-002800,Male,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,87.75,26.18,Yes
SYN-002801,Male,1,Yes,No,41,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,84.96,3547.62,No
SYN-002802,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,87.9,331.29,Yes
SYN-002803,Female,0,Yes,No,64,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,39.03,2393.29,No
SYN-002804,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),100.69,6996.08,No
SYN-002805,Male,0,No,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.59,454.39,No
SYN-002806,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,120.0,3222.06,Yes
SYN-002807,Male,0,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,32.69,1711.18,No
SYN-002808,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.82,660.92,No
SYN-002809,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,67.51,25.88,Yes
SYN-002810,Female,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),120.0,6608.9,No
SYN-002811,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.7,671.1,No
SYN-002812,Male,0,Yes,Yes,72,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),42.83,3081.42,No
SYN-002813,Male,1,No,Yes,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.64,467.68,Yes
SYN-002814,Female,0,No,No,9,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,39.19,363.08,No
SYN-002815,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,59.03,385.46,Yes
SYN-002816,Female,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.6,0.0,No
SYN-002817,Male,0,No,No,9,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,58.1,439.21,No
SYN-002818,Male,0,Yes,Yes,51,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),82.51,4267.77,No
SYN-002819,Female,0,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.01,1570.74,No
SYN-002820,Male,1,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.83,0.0,Yes
SYN-002821,Female,0,Yes,Yes,55,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),70.48,4015.23,No
SYN-002822,Female,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,25.71,1196.35,No
SYN-002823,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),109.51,8183.86,No
SYN-002824,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),74.49,1915.25,No
SYN-002825,Male,0,No,Yes,35,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),67.93,2352.25,No
SYN-002826,Male,0,No,Yes,0,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,53.43,37.36,Yes
SYN-002827,Female,0,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.25,1461.65,No
SYN-002828,Female,0,No,No,0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,57.06,45.35,No
SYN-002829,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),90.31,5714.78,No
SYN-002830,Female,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,575.81,No
SYN-002831,Female,1,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,73.7,4014.27,No
SYN-002832,Female,0,Yes,Yes,31,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,78.1,2388.95,No
SYN-002833,Male,0,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,94.16,1299.51,Yes
SYN-002834,Female,1,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,101.35,1484.32,Yes
SYN-002835,Male,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.29,2098.97,No
SYN-002836,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.64,244.81,No
SYN-002837,Female,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,108.76,2656.59,No
SYN-002838,Male,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,89.62,3663.84,No
SYN-002839,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.46,373.75,Yes
SYN-002840,Male,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.9,157.34,Yes
SYN-002841,Female,1,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,76.4,337.95,Yes
SYN-002842,Female,1,No,No,0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,58.83,0.0,Yes
SYN-002843,Female,0,No,Yes,40,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.12,3966.2,Yes
SYN-002844,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,94.37,4314.72,Yes
SYN-002845,Female,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.18,1490.85,No
SYN-002846,Female,1,Yes,No,37,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),45.3,1674.38,No
SYN-002847,Female,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.78,1230.05,No
SYN-002848,Male,0,No,No,2,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.6,177.83,No
SYN-002849,Female,1,No,No,64,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,28.57,1783.75,Yes
SYN-002850,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.19,251.27,Yes
SYN-002851,Male,0,Yes,No,15,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),84.6,1237.8,No
SYN-002852,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),28.6,99.72,Yes
SYN-002853,Female,1,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),116.91,2891.51,Yes
SYN-002854,Female,1,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.03,1547.79,Yes
SYN-002855,Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,60.28,494.09,No
SYN-002856,Male,0,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.63,1176.65,No
SYN-002857,Female,0,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),76.24,3010.05,No
SYN-002858,Male,1,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,115.9,1458.23,Yes
SYN-002859,Female,0,Yes,Yes,62,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,104.79,6555.52,No
SYN-002860,Male,0,No,No,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),19.68,1449.85,No
SYN-002861,Male,0,Yes,No,72,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),71.45,5090.66,No
SYN-002862,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),104.12,6167.07,No
SYN-002863,Female,0,Yes,Yes,55,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),94.46,5261.46,No
SYN-002864,Female,1,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,101.35,6959.53,No
SYN-002865,Female,1,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.28,1892.88,Yes
SYN-002866,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),100.21,7233.13,No
SYN-002867,Male,0,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.25,5562.25,No
SYN-002868,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.33,161.71,No
SYN-002869,Female,0,No,No,0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.73,0.0,No
SYN-002870,Male,0,No,No,23,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.45,1921.8,Yes
SYN-002871,Male,0,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),24.75,1726.01,No
SYN-002872,Male,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.46,6214.54,No
SYN-002873,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,108.76,2516.83,Yes
SYN-002874,Male,0,Yes,Yes,15,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,101.55,1610.94,No
SYN-002875,Male,0,Yes,Yes,0,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,66.57,150.57,Yes
SYN-002876,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.1,552.34,No
SYN-002877,Male,0,Yes,No,4,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,33.13,142.18,Yes
SYN-002878,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),43.55,140.92,No
SYN-002879,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.74,285.46,Yes
SYN-002880,Male,1,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,92.82,1868.07,No
SYN-002881,Male,1,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,117.02,7490.56,No
SYN-002882,Male,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,96.63,672.07,No
SYN-002883,Male,0,Yes,Yes,40,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),55.66,2247.29,No
SYN-002884,Female,0,Yes,Yes,53,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),87.54,4905.74,No
SYN-002885,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.27,7181.94,No
SYN-002886,Male,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.68,307.87,Yes
SYN-002887,Male,0,No,No,17,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.47,1589.05,No
SYN-002888,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.72,54.75,Yes
SYN-002889,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),76.57,5587.47,No
SYN-002890,Male,0,No,No,29,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,59.6,1693.86,Yes
SYN-002891,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,48.74,136.7,Yes
SYN-002892,Female,0,Yes,Yes,23,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,26.91,588.14,No
SYN-002893,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,26.47,114.7,No
SYN-002894,Female,1,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),110.29,3229.85,No
SYN-002895,Female,1,Yes,No,58,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),101.9,5969.6,No
SYN-002896,Female,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.0,873.04,No
SYN-002897,Female,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,20.41,40.04,No
SYN-002898,Male,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),99.26,5892.32,No
SYN-002899,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,84.78,3646.43,Yes
SYN-002900,Female,0,Yes,No,64,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),84.23,5236.8,No
SYN-002901,Male,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.9,58.31,No
SYN-002902,Female,0,No,No,0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),31.62,0.0,Yes
SYN-002903,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.3,666.6,No
SYN-002904,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.51,959.13,Yes
SYN-002905,Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,89.82,840.06,Yes
SYN-002906,Female,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,92.26,5350.93,No
